Plant_Id,fuel_cost_2012.01,fuel_cost_2012.02,fuel_cost_2012.03,fuel_cost_2012.04,fuel_cost_2012.05,fuel_cost_2012.06,fuel_cost_2012.07,fuel_cost_2012.08,fuel_cost_2012.09,fuel_cost_2012.10,fuel_cost_2012.11,fuel_cost_2012.12,generation_MWh_2012.01,generation_MWh_2012.02,generation_MWh_2012.03,generation_MWh_2012.04,generation_MWh_2012.05,generation_MWh_2012.06,generation_MWh_2012.07,generation_MWh_2012.08,generation_MWh_2012.09,generation_MWh_2012.10,generation_MWh_2012.11,generation_MWh_2012.12
10338,0,0,0,0,0,0,0,0,0,0,0,0,11000.00,9368.00,9859.00,9597.00,10249.00,9656.00,8681.00,9959.00,7493.00,8855.00,9513.00,9070.00
10342,0,0,0,0,0,0,0,0,0,0,0,0,16100.00,18390.00,2020.00,7390.00,16810.00,16830.00,18250.00,19850.00,13930.00,16990.00,17290.00,17720.00
10343,0,0,0,0,0,0,0,0,0,0,0,0,25915.00,23365.00,26510.00,22748.00,21008.00,24198.00,27015.00,27264.00,21775.00,19754.00,23801.00,21976.00
10346,0,0,0,0,0,0,0,0,0,0,0,0,13053.00,11744.00,8122.00,4735.00,13302.00,11899.00,12594.00,11641.00,11758.00,12771.00,12249.00,11632.00
10350,0,0,0,0,0,0,0,0,0,0,0,0,18.00,143.00,0.00,251.00,218.00,1250.00,1566.00,2474.00,851.00,410.00,118.00,0.00
10354,0,0,0,0,0,0,0,0,0,0,0,0,23253.00,22804.00,18844.00,0.00,15076.00,25051.00,24622.00,26467.00,25435.00,22633.00,24577.00,25081.00
10356,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10360,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49490.00,40958.00,44210.00,39607.00,44293.00,45824.00,47874.00,48978.00,46640.00,42938.00,44942.00,44493.00
10361,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41158.00,36693.00,37875.00,35089.00,32463.00,32545.00,34898.00,32324.00,16901.00,29590.00,28625.00,26756.00
10362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32132.00,30476.00,32064.00,30381.00,33159.00,34332.00,40979.00,39167.00,32205.00,32435.00,33928.00,34228.00
10367,0,0,0,0,0,0,0,0,0,0,0,0,6022.00,3672.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10368,0,0,0,0,0,0,0,0,0,0,0,0,12251.00,5706.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10369,0,0,0,0,0,0,0,0,0,0,0,0,9454.00,5688.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10370,0,0,0,0,0,0,0,0,0,0,0,0,11496.00,5760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10371,0,0,0,0,0,0,0,0,0,0,0,0,11672.00,5994.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10373,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3333.00,2824.00,2564.00,2235.00,1920.00,2825.00,7359.00,3246.00,2400.00,1994.00,2585.00,2271.00
10378,0,0,0,0,0,0,0,0,0,0,0,0,33465.00,33683.00,36140.00,44599.00,33826.00,37425.00,42266.00,37345.00,30810.00,32449.00,30102.00,24227.00
10379,0,0,0,0,0,0,0,0,0,0,0,0,18682.00,18739.00,18944.00,13053.00,28057.00,23626.00,19874.00,24689.00,20529.00,16888.00,18301.00,17908.00
10381,0,0,0,0,0,0,0,0,0,0,0,0,14990.00,17547.00,18788.00,18308.00,18125.00,15831.00,13610.00,19004.00,17535.00,16586.00,15525.00,9771.00
10384,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9646.00,4433.00,6682.00,1867.00,6610.00,7362.00,25579.00,21154.00,8516.00,7207.00,21665.00,2745.00
10395,0,0,0,0,0,0,0,0,0,0,0,0,4257.00,4050.00,3450.00,4809.00,4692.00,3609.00,4269.00,4269.00,4528.00,4556.00,4438.00,4194.00
10397,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21266.00,22175.00,20813.00,25204.00,30351.00,17964.00,18114.00,29187.00,27360.00,27477.00,18398.00,25752.00
10398,0,0,0,0,0,0,0,0,0,0,0,0,12508.00,13549.00,14393.00,14705.00,14406.00,17313.00,18365.00,18839.00,18987.00,15671.00,17149.00,19832.00
10405,0,0,0,0,0,0,0,0,0,0,0,0,422.00,452.00,0.00,340.00,654.00,2848.00,2209.00,3129.00,1255.00,765.00,54.00,183.00
10416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5962.00,3110.00,3557.00,4373.00,4348.00,3873.00,2769.00,2566.00,2247.00,3485.00,3298.00,3394.00
10418,0,0,0,0,0,0,0,0,0,0,0,0,13842.00,16763.00,24602.00,26518.00,21911.00,9522.00,18116.00,21129.00,27780.00,20693.00,22078.00,17152.00
10425,0,0,0,0,0,0,0,0,0,0,0,0,20559.00,23750.00,26784.00,21528.00,22721.00,23180.00,23180.00,23292.00,18838.00,22331.00,18009.00,15679.00
10426,0,0,0,0,0,0,0,0,0,0,0,0,37060.00,38906.00,39436.00,17028.00,38195.00,35774.00,39245.00,37387.00,37903.00,36687.00,37095.00,36867.00
10430,0,0,0,0,0,0,0,0,0,0,0,0,5184.00,5149.00,4901.00,3583.00,4398.00,3578.00,3733.00,3418.00,3412.00,4245.00,4694.00,4987.00
10435,0,0,0,0,0,0,0,0,0,0,0,0,9792.00,9910.00,12486.00,13498.00,13064.00,13729.00,13726.00,11208.00,11899.00,7428.00,11919.00,10380.00
10437,0,0,0,0,0,0,0,0,0,0,0,0,0.00,85.00,156.00,242.00,364.00,628.00,476.00,428.00,390.00,169.00,80.00,24.00
10438,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,44.00,2584.00,2855.00,3528.00,3068.00,0.00,0.00,0.00
10439,0,0,0,0,0,0,0,0,0,0,0,0,483.00,693.00,1961.00,2135.00,50.00,1847.00,2506.00,1992.00,2340.00,0.00,0.00,53.00
10440,0,0,0,0,0,0,0,0,0,0,0,0,686.00,2765.00,1602.00,2073.00,44.00,1872.00,2793.00,1985.00,2434.00,0.00,0.00,49.00
10441,0,0,0,0,0,0,0,0,0,0,0,0,467.00,2989.00,2295.00,1869.00,44.00,1804.00,2646.00,2912.00,3107.00,0.00,0.00,371.00
10442,0,0,0,0,0,0,0,0,0,0,0,0,449.00,3174.00,2069.00,2132.00,55.00,2452.00,4160.00,3443.00,4119.00,0.00,0.00,493.00
10443,0,0,0,0,0,0,0,0,0,0,0,0,465.00,3098.00,2426.00,2467.00,56.00,2609.00,4284.00,4225.00,3753.00,0.00,0.00,432.00
10444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,671.00,1423.00,8952.00,7057.00,366.00,6368.00,9158.00,12278.00,10456.00,0.00,0.00,151.00
10446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,652.00,9669.00,8523.00,6543.00,365.00,5522.00,8477.00,10723.00,9781.00,0.00,0.00,0.00
10464,0,0,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10471,0,0,0,0,0,0,0,0,0,0,0,0,3335.00,3116.00,3309.00,3203.00,2196.00,3139.00,3083.00,3123.00,2967.00,3116.00,3039.00,2345.00
10472,0,0,0,0,0,0,0,0,0,0,0,0,33507.00,32862.00,32616.00,33670.00,32800.00,34007.00,34518.00,35822.00,34066.00,34181.00,33290.00,30300.00
10477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33823.00,33813.00,32769.00,31608.00,27358.00,28075.00,22279.00,27295.00,27095.00,30533.00,34215.00,33468.00
10485,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,10844.00,24348.00,33963.00,36755.00,30457.00,13109.00,0.00,0.00,0.00,0.00,0.00,0.00
10486,0,0,0,0,0,0,0,0,0,0,0,0,18133.00,16012.00,16390.00,16194.00,11632.00,15210.00,15183.00,15390.00,14938.00,16007.00,15800.00,17831.00
10488,0,0,0,0,0,0,0,0,0,0,0,0,28600.00,28070.00,29840.00,25070.00,31780.00,31384.00,31248.00,32777.00,18920.00,27260.00,33450.00,34066.00
10491,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52943.00,48495.00,53915.00,48905.00,41674.00,53008.00,55874.00,57477.00,51719.00,52117.00,50895.00,55006.00
10496,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
10502,0,0,0,0,0,0,0,0,0,0,0,0,11870.00,12848.00,7101.00,2153.00,13394.00,11021.00,12756.00,13177.00,11582.00,8482.00,12518.00,9975.00
10503,0,0,0,0,0,0,0,0,0,0,0,0,6060.00,6711.00,7399.00,7069.00,5574.00,7292.00,7214.00,6704.00,5825.00,7226.00,7271.00,6894.00
10504,0,0,0,0,0,0,0,0,0,0,0,0,5865.00,5685.00,5815.00,3169.00,3278.00,2600.00,852.00,1249.00,4757.00,6065.00,5793.00,5923.00
10511,0,0,0,0,0,0,0,0,0,0,0,0,13397.00,13672.00,14625.00,11816.00,12486.00,14249.00,10945.00,9738.00,10147.00,11983.00,12552.00,17637.00
10525,0,0,0,0,0,0,0,0,0,0,0,0,34962.00,32158.00,34074.00,26459.00,31516.00,31039.00,33736.00,33967.00,28148.00,33853.00,28661.00,35337.00
10554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45388.00,65333.00,66437.00,63195.00,68725.00,69751.00,73680.00,66702.00,59973.00,47717.00,56957.00,59197.00
10560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40025.00,39957.00,22125.00,39237.00,39177.00,40673.00,42259.00,38862.00,37471.00,48093.00,42529.00,53070.00
10562,0,0,0,0,0,0,0,0,0,0,0,0,17653.00,12835.00,10752.00,21756.00,17404.00,16733.00,21252.00,16128.00,15254.00,25297.00,19847.00,26690.00
10566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50728.00,47291.00,48154.00,41797.00,47307.00,49074.00,70466.00,62343.00,50252.00,47529.00,59108.00,46577.00
10567,0,0,0,0,0,0,0,0,0,0,0,0,6191.00,5455.00,4423.00,4323.00,2988.00,671.00,3950.00,3202.00,1996.00,2022.00,2287.00,2228.00
10593,0,0,0,0,0,0,0,0,0,0,0,0,-27.00,-32.00,2342.00,7239.00,7727.00,5962.00,4795.00,7425.00,7316.00,7361.00,7347.00,2574.00
10603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38934.00,36689.00,33441.00,30494.00,39617.00,36647.00,34631.00,37028.00,35445.00,36575.00,35663.00,34583.00
10604,0,0,0,0,0,0,0,0,0,0,0,0,8718.00,4822.00,7522.00,10060.00,15631.00,12114.00,13194.00,19336.00,13974.00,18771.00,15184.00,10696.00
10605,0,0,0,0,0,0,0,0,0,0,0,0,41615.00,38171.00,28844.00,39072.00,38382.00,37351.00,38993.00,29737.00,37832.00,40614.00,34113.00,38243.00
10606,0,0,0,0,0,0,0,0,0,0,0,0,50169.00,46173.00,39641.00,44203.00,37019.00,41625.00,42433.00,41665.00,42547.00,47137.00,47617.00,51979.00
10610,0,0,0,0,0,0,0,0,0,0,0,0,47720.00,44713.00,46247.00,46555.00,35889.00,44917.00,41007.00,40617.00,45293.00,40620.00,40046.00,21695.00
10611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26376.00,33490.00,36914.00,18289.00,29537.00,30984.00,35017.00,30120.00,25750.00,32305.00,33308.00,36557.00
10612,0,0,0,0,0,0,0,0,0,0,0,0,79452.00,79550.00,85567.00,57152.00,45025.00,60707.00,79892.00,78148.00,75057.00,69834.00,75394.00,79485.00
10613,0,0,0,0,0,0,0,0,0,0,0,0,29788.00,28478.00,26237.00,20856.00,28492.00,28795.00,25974.00,28210.00,30868.00,29268.00,29854.00,28177.00
10617,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,217.00,0.00,464.00,788.00,236.00,69.00,0.00,0.00,60.00
10620,0,0,0,0,0,0,0,0,0,0,0,0,850.00,0.00,0.00,0.00,0.00,665.00,2810.00,1134.00,467.00,0.00,1181.00,0.00
10621,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,288.00,0.00,0.00,1171.00,2958.00,0.00,281.00,0.00,124.00,65.00
10623,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10627,0,0,0,0,0,0,0,0,0,0,0,0,28295.00,27504.00,28629.00,31542.00,33255.00,31720.00,31283.00,30489.00,22174.00,29674.00,30166.00,31390.00
10629,0,0,0,0,0,0,0,0,0,0,0,0,25945.00,22484.00,7.00,21339.00,30523.00,31685.00,31397.00,27581.00,25391.00,24900.00,27800.00,30779.00
10633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27178.00,24795.00,36767.00,11968.00,30820.00,28373.00,38512.00,32952.00,24582.00,15551.00,18956.00,6931.00
10640,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,33610.00,32790.00,20859.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55970.00,52271.00,54084.00,13353.00,41082.00,53855.00,56509.00,56827.00,54955.00,56361.00,55837.00,58552.00
10642,0,0,0,0,0,0,0,0,0,0,0,0,48616.00,39920.00,19088.00,51177.00,48724.00,48324.00,51010.00,46713.00,49318.00,50533.00,44004.00,49773.00
10643,0,0,0,0,0,0,0,0,0,0,0,0,40229.00,33117.00,37874.00,33875.00,44409.00,43745.00,43338.00,43987.00,42318.00,38594.00,21727.00,41843.00
10646,0,0,0,0,0,0,0,0,0,0,0,0,7886.00,11462.00,11877.00,11191.00,11445.00,11386.00,11489.00,11035.00,10813.00,10434.00,10633.00,10384.00
10652,0,0,0,0,0,0,0,0,0,0,0,0,20683.00,19233.00,19793.00,7160.00,19827.00,17889.00,20185.00,21788.00,20333.00,21679.00,17807.00,18527.00
10661,0,0,0,0,0,0,0,0,0,0,0,0,3270.00,4158.00,1860.00,2824.00,4367.00,4568.00,4450.00,3387.00,2862.00,0.00,0.00,0.00
10670,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7417.00,4922.00,43551.00,0.00,0.00,0.00,0.00
10671,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128581.00,122193.00,60824.00,73733.00,105064.00,149761.00,178394.00,176475.00,166059.00,205412.00,184589.00,231935.00
10672,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,48368.00,0.00,58070.00,10324.00,88625.00,83695.00,104985.00,98655.00,91944.00,89148.00,6839.00,0.00
10673,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117923.00,115095.00,118432.00,122877.00,129907.00,127331.00,131498.00,133228.00,125907.00,128470.00,125382.00,126258.00
10676,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84747.00,83979.00,85626.00,85604.00,84116.00,73729.00,81835.00,80126.00,76499.00,82460.00,85003.00,84046.00
10678,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127878.00,126089.00,133912.00,66595.00,99513.00,90739.00,108643.00,113055.00,94874.00,119357.00,120821.00,113418.00
10682,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,474.00,125.00,0.00,2711.00,715.00,3737.00,8223.00,8443.00,4804.00,2030.00,2699.00,0.00
10684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31413.00,29503.00,31405.00,16342.00,34107.00,34556.00,32821.00,34040.00,32959.00,34699.00,34035.00,29960.00
10686,0,0,0,0,0,0,0,0,0,0,0,0,10663.00,8066.00,9240.00,7053.00,8337.00,6745.00,9336.00,8861.00,4920.00,9583.00,10481.00,10781.00
10692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
10699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27070.00,25737.00,13382.00,26786.00,24042.00,21470.00,24179.00,23715.00,23463.00,24425.00,25257.00,25550.00
10700,0,0,0,0,0,0,0,0,0,0,0,0,8344.00,7801.00,7997.00,6944.00,4283.00,7679.00,7847.00,5796.00,7770.00,8203.00,8097.00,9308.00
10725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40467.00,25839.00,24459.00,25149.00,24987.00,46143.00,53667.00,42655.00,39088.00,32151.00,66875.00,38707.00
10726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8580.00,12290.00,29521.00,10099.00,23660.00,24276.00,36563.00,39166.00,33371.00,34929.00,10800.00,12085.00
10729,0,0,0,0,0,0,0,0,0,0,0,0,2537.00,2265.00,2662.00,2637.00,2588.00,1835.00,2548.00,2373.00,2376.00,1199.00,0.00,2043.00
10731,0,0,0,0,0,0,0,0,0,0,0,0,3194.00,0.00,0.00,3743.00,4050.00,846.00,4553.00,3409.00,2670.00,4586.00,5300.00,5033.00
10741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10766.00,6153.00,4643.00,9614.00,3724.00,6756.00,11570.00,12807.00,9209.00,4892.00,1918.00,51.00
10743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36659.00,31994.00,37262.00,34642.00,36948.00,36061.00,34932.00,34067.00,19192.00,35005.00,35139.00,36818.00
10745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78020.00,76917.00,113783.00,139497.00,150036.00,167399.00,187445.00,96393.00,94965.00,70344.00,51306.00,31440.00
10746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51644.00,48001.00,50926.00,50588.00,52014.00,52322.00,51419.00,52217.00,50068.00,46422.00,51794.00,52733.00
10751,0,0,0,0,0,0,0,0,0,0,0,0,15963.00,14390.00,12129.00,4397.00,8710.00,16131.00,18414.00,17878.00,15357.00,18534.00,17212.00,5907.00
10755,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,144.00,4263.00,351.00,436.00,1590.00,0.00,437.00,0.00,0.00,0.00
10761,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,37.00,2570.00,2429.00,3131.00,1639.00,0.00,0.00,0.00
10764,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,836.00,5806.00,6094.00,3910.00,6106.00,6593.00,6628.00,6615.00,3912.00,6600.00
10765,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2187.00,9896.00,7250.00,2786.00,11707.00,2248.00,8943.00
10766,0,0,0,0,0,0,0,0,0,0,0,0,8442.00,8448.00,8496.00,0.00,0.00,11019.00,12944.00,12535.00,11648.00,11645.00,10716.00,12030.00
10767,0,0,0,0,0,0,0,0,0,0,0,0,18115.00,13463.00,18086.00,17469.00,11222.00,13140.00,13516.00,13142.00,12625.00,18556.00,13578.00,18115.00
10768,0,0,0,0,0,0,0,0,0,0,0,0,25957.00,24550.00,25802.00,24631.00,42.00,18112.00,19059.00,18617.00,16193.00,0.00,0.00,0.00
10769,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,345.00,19822.00,19825.00,20075.00,19653.00,19512.00,18224.00,43.00,0.00
10771,7571.70,10808.60,0,18183.90,10880.00,4670.30,3110.30,2979.60,2921.00,3233.00,3758.10,0,501.00,530.00,0.00,555.00,1278.00,4509.00,9867.00,3758.00,2909.00,1012.00,16.00,0.00
10772,0,0,0,0,0,0,0,0,0,0,0,0,16908.00,13722.00,18079.00,2215.00,13882.00,17456.00,16557.00,15357.00,16297.00,13573.00,15993.00,17385.00
10773,0,0,0,0,2024.50,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10774,0,1583.30,0,0,2730.40,1888.80,1925.40,2678.80,1926.60,0,1927.00,1927.70,1039.00,435.00,0.00,376.00,319.00,5594.00,14202.00,5505.00,4370.00,0.00,30.00,5570.00
10777,0,0,0,0,0,0,0,0,0,0,0,0,17812.00,12279.00,19652.00,13841.00,18830.00,17341.00,16238.00,14244.00,16165.00,11107.00,21427.00,19108.00
10784,0,0,0,0,0,0,0,0,0,0,0,0,26304.00,26952.00,26040.00,27696.00,28608.00,25656.00,10176.00,21168.00,27024.00,28848.00,24528.00,28608.00
10795,0,0,0,0,0,0,0,0,0,0,0,0,1350.00,254.00,6416.00,6541.00,8381.00,7536.00,4550.00,4937.00,4853.00,4458.00,1908.00,2229.00
10811,0,0,0,0,0,0,0,0,0,0,0,0,5000.00,4355.00,5275.00,4346.00,4181.00,3755.00,4035.00,4502.00,5104.00,3007.00,2309.00,3879.00
10819,0,0,0,0,0,0,0,0,0,0,0,0,2588.00,1920.00,1793.00,1688.00,588.00,2291.00,4629.00,2916.00,2303.00,2240.00,3714.00,2815.00
10822,0,0,0,0,0,0,0,0,0,0,0,0,14367.00,10031.00,10633.00,8119.00,14597.00,17234.00,19751.00,13080.00,12946.00,14457.00,16534.00,12589.00
10823,0,0,0,0,0,0,0,0,0,0,0,0,1042.00,1294.00,1260.00,1306.00,1259.00,1349.00,981.00,772.00,1306.00,1406.00,640.00,1520.00
10836,0,0,0,0,0,0,0,0,0,0,0,0,16392.00,16368.00,17424.00,14160.00,7752.00,16248.00,15888.00,17352.00,16344.00,12648.00,16152.00,16536.00
10837,0,0,0,0,0,0,0,0,0,0,0,0,15949.00,14525.00,16253.00,15032.00,5671.00,15847.00,16388.00,13246.00,14217.00,13262.00,11360.00,16400.00
10838,0,0,0,0,0,0,0,0,0,0,0,0,12600.00,11768.00,11815.00,11652.00,10858.00,11721.00,11152.00,9974.00,11340.00,8648.00,11112.00,11494.00
10839,0,0,0,0,0,0,0,0,0,0,0,0,12352.00,11290.00,8580.00,11238.00,11223.00,11552.00,11777.00,10520.00,12265.00,12369.00,11958.00,12071.00
10840,0,0,0,0,0,0,0,0,0,0,0,0,24382.00,27233.00,29859.00,30911.00,26468.00,13856.00,33120.00,25273.00,27263.00,25164.00,23863.00,33720.00
10849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42041.00,44961.00,43226.00,34088.00,37358.00,23627.00,39489.00,39927.00,42701.00,39798.00,56561.00,56390.00
10850,0,0,0,0,0,0,0,0,0,0,0,0,5164.00,5119.00,6288.00,4239.00,4523.00,6989.00,7717.00,7822.00,7097.00,7157.00,5905.00,6549.00
10855,0,0,0,0,0,0,0,0,0,0,0,0,10445.00,9071.00,2806.00,2640.00,8733.00,8019.00,8727.00,10565.00,10376.00,11759.00,9054.00,11490.00
10860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65391.00,57751.00,65501.00,60176.00,68737.00,64849.00,70094.00,69408.00,68900.00,33682.00,38173.00,62773.00
10864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64260.00,67137.00,71071.00,75223.00,86849.00,87148.00,97140.00,94980.00,90725.00,84770.00,84180.00,87597.00
10865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107476.00,84456.00,95412.00,89436.00,101106.00,94490.00,116224.00,93958.00,87500.00,87004.00,102502.00,98424.00
10866,0,0,0,0,0,0,0,0,0,0,0,0,1439.00,1349.00,1433.00,1343.00,1318.00,1475.00,1338.00,1268.00,1165.00,708.00,1381.00,1276.00
10867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32374.00,31310.00,26093.00,19503.00,9750.00,16988.00,18622.00,17910.00,19827.00,5893.00,23335.00,19602.00
10869,0,0,0,0,0,0,0,0,0,0,0,0,15487.00,15032.00,16378.00,11068.00,0.00,0.00,0.00,0.00,19602.00,20191.00,18729.00,11219.00
10883,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7225.00,6712.00,5937.00,5959.00,5151.00,5496.00,6092.00,6285.00,5293.00,5726.00,6442.00,6634.00
50002,0,0,0,0,0,0,0,0,0,0,0,0,3298.00,0.00,281.00,3279.00,662.00,11303.00,21657.00,21470.00,12913.00,807.00,11579.00,4087.00
50006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67324.00,62582.00,75638.00,64062.00,85492.00,96284.00,117729.00,106265.00,92549.00,80642.00,0.00,46738.00
50028,0,0,0,0,0,0,0,0,0,0,0,0,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00,24300.00
50039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32514.00,32496.00,33433.00,31947.00,32015.00,29397.00,35352.00,35023.00,34716.00,7481.00,34275.00,31384.00
50043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40348.00,39820.00,29042.00,33742.00,42455.00,39947.00,43221.00,28590.00,40890.00,39374.00,33775.00,39266.00
50049,0,0,0,0,0,0,0,0,0,0,0,0,18451.00,14468.00,13002.00,0.00,13888.00,13515.00,17266.00,17901.00,19182.00,22552.00,9384.00,0.00
50051,0,0,0,0,0,0,0,0,0,0,0,0,10443.00,9608.00,15286.00,14218.00,15212.00,12909.00,15016.00,15462.00,14914.00,14182.00,14627.00,14384.00
50067,0,0,0,0,0,0,0,0,0,0,0,0,5136.00,6963.00,8250.00,8133.00,8251.00,8005.00,8676.00,9333.00,7306.00,7159.00,7304.00,5785.00
50071,0,0,0,0,0,0,0,0,0,0,0,0,33452.00,32188.00,33881.00,27436.00,27689.00,33646.00,33067.00,33455.00,31966.00,22419.00,26785.00,34145.00
50087,0,0,0,0,0,0,0,0,0,0,0,0,2766.00,2385.00,1948.00,1485.00,2125.00,2445.00,2445.00,2396.00,2075.00,1912.00,2430.00,2464.00
50101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36008.00,32705.00,33223.00,34763.00,37369.00,38221.00,37343.00,39212.00,38041.00,32943.00,36467.00,37465.00
